 TIME                                   ,TotElec_30                              ,P_surplus1                              ,P_short1                                ,label                                   ,active_load_kW,P_from_grid_kW,P_to_grid_kW,PF,apparent_power,reactive_power
8.20E+03,6.98E+05,0.00E+00,5.54E+05,0.00E+00,193.7766,153.7957,0,0.9,215.307341,93.85029411
8.20E+03,6.99E+05,0.00E+00,5.85E+05,0.00E+00,194.1935,162.5781,0,0.9,215.770601,94.05222447
8.20E+03,7.48E+05,0.00E+00,6.68E+05,0.00E+00,207.7218,185.5858,0,0.9,230.8019537,100.6042392
8.20E+03,7.52E+05,0.00E+00,7.05E+05,0.00E+00,208.9412,195.8699,0,0.9,232.1568547,101.1948269
8.20E+03,7.57E+05,0.00E+00,7.44E+05,0.00E+00,210.1978,206.5636,0,0.9,233.5530702,101.8034231
8.20E+03,7.62E+05,0.00E+00,7.62E+05,0.00E+00,211.687,211.6694,0,0.9,235.2077911,102.5246992
8.20E+03,7.61E+05,0.00E+00,7.61E+05,0.00E+00,211.3014,211.3014,0,0.9,234.7793128,102.3379299
8.20E+03,7.69E+05,0.00E+00,7.69E+05,0.00E+00,213.6692,213.6692,0,0.9,237.4102106,103.4847116
8.20E+03,7.44E+05,0.00E+00,7.44E+05,0.00E+00,206.6933,206.6933,0,0.9,229.6592633,100.106152
8.20E+03,7.43E+05,0.00E+00,7.43E+05,0.00E+00,206.4924,206.4924,0,0.9,229.4359732,100.0088221
8.20E+03,7.40E+05,0.00E+00,7.40E+05,0.00E+00,205.4784,205.4784,0,0.9,228.3093194,99.51772513
8.21E+03,7.39E+05,0.00E+00,7.39E+05,0.00E+00,205.2143,205.2143,0,0.9,228.0159413,99.38984456
8.21E+03,7.38E+05,0.00E+00,7.38E+05,0.00E+00,204.8871,204.8871,0,0.9,227.652344,99.23135619
8.21E+03,7.37E+05,0.00E+00,7.37E+05,0.00E+00,204.6796,204.6593,0,0.9,227.4217904,99.1308602
8.21E+03,1.23E+05,0.00E+00,1.23E+05,0.00E+00,34.0736,34.0332,0,0.9,37.85958107,16.50260879
8.21E+03,1.05E+05,0.00E+00,1.04E+05,0.00E+00,29.064,29.0134,0,0.9,32.29332121,14.07633237
8.21E+03,9.74E+04,0.00E+00,9.72E+04,0.00E+00,27.0436,27.0031,0,0.9,30.04844448,13.09781329
8.21E+03,9.40E+04,0.00E+00,9.40E+04,0.00E+00,26.1125,26.1023,0,0.9,29.01393427,12.64688075
8.21E+03,2.32E+05,0.00E+00,2.32E+05,0.00E+00,64.502,64.502,0,0.9,71.66886551,31.23973422
8.21E+03,2.38E+05,0.00E+00,2.38E+05,0.00E+00,66.1509,66.1509,0,0.9,73.50099079,32.03833911
8.21E+03,1.16E+05,0.00E+00,1.16E+05,0.00E+00,32.2486,32.2486,0,0.9,35.83183243,15.61873365
8.21E+03,1.11E+05,0.00E+00,1.11E+05,0.00E+00,30.7938,30.7938,0,0.9,34.21535557,14.91412772
8.21E+03,1.08E+05,0.00E+00,1.08E+05,0.00E+00,30.0446,30.0446,0,0.9,33.38288222,14.551261
8.21E+03,1.07E+05,0.00E+00,1.07E+05,0.00E+00,29.6097,29.5994,0,0.9,32.89968691,14.34064105
8.21E+03,1.05E+05,0.00E+00,1.04E+05,0.00E+00,29.0484,29.0202,0,0.9,32.27598454,14.06877549
8.21E+03,1.04E+05,0.00E+00,1.04E+05,0.00E+00,28.7744,28.7615,0,0.9,31.97156276,13.93608111
8.21E+03,1.02E+05,0.00E+00,1.02E+05,0.00E+00,28.3197,28.3197,0,0.9,31.46627829,13.71583272
8.21E+03,1.01E+05,0.00E+00,1.01E+05,0.00E+00,28.0473,28.0473,0,0.9,31.16368148,13.58393383
8.21E+03,9.96E+04,0.00E+00,9.96E+04,0.00E+00,27.6592,27.6592,0,0.9,30.73241137,13.39594754
8.21E+03,9.87E+04,0.00E+00,9.87E+04,0.00E+00,27.4182,27.4182,0,0.9,30.46465336,13.27923453
8.21E+03,9.74E+04,0.00E+00,9.74E+04,0.00E+00,27.0658,27.0658,0,0.9,30.0730835,13.10855319
8.22E+03,9.68E+04,0.00E+00,9.68E+04,0.00E+00,26.8974,26.8974,0,0.9,29.88602594,13.02701669
8.22E+03,9.69E+04,0.00E+00,5.05E+04,0.00E+00,26.9209,14.0158,0,0.9,29.91206804,13.03836818
8.22E+03,9.77E+04,6.00E+04,0.00E+00,0.00E+00,27.1305,0,16.6697,0.9,30.14503221,13.1399149
8.22E+03,2.59E+05,0.00E+00,6.16E+04,0.00E+00,72.0324,17.1094,0,0.9,80.03597953,34.88687466
8.22E+03,2.50E+05,1.77E+04,0.00E+00,0.00E+00,69.3723,0,4.9152,0.9,77.08028386,33.59851679
8.22E+03,3.95E+05,0.00E+00,7.06E+04,0.00E+00,109.6686,19.6193,0,0.9,121.8540412,53.11494516
8.22E+03,4.02E+05,0.00E+00,1.64E+04,0.00E+00,111.5478,4.569,0,0.9,123.9419762,54.02505493
8.22E+03,4.08E+05,6.35E+04,0.00E+00,0.00E+00,113.3644,0,17.6289,0.9,125.9604759,54.90489854
8.22E+03,4.13E+05,1.07E+05,0.00E+00,0.00E+00,114.7948,0,29.7671,0.9,127.5497879,55.59766359
8.22E+03,5.14E+05,4.75E+03,0.00E+00,0.00E+00,142.8565,0,1.3193,0.9,158.7294121,69.18854668
8.22E+03,5.25E+05,6.66E+03,0.00E+00,0.00E+00,145.8379,0,1.8497,0.9,162.0420594,70.63249615
8.22E+03,5.32E+05,2.05E+04,0.00E+00,0.00E+00,147.8941,0,5.6999,0.9,164.3267534,71.62837117
8.22E+03,5.35E+05,1.60E+04,0.00E+00,0.00E+00,148.59,0,4.4542,0.9,165.0999446,71.9653974
8.22E+03,5.84E+05,0.00E+00,5.15E+04,0.00E+00,162.1016,14.296,0,0.9,180.1128654,78.50937785
8.22E+03,5.92E+05,0.00E+00,9.79E+04,0.00E+00,164.3877,27.1928,0,0.9,182.6529876,79.61659146
8.22E+03,5.92E+05,0.00E+00,1.58E+05,0.00E+00,164.561,43.9182,0,0.9,182.8456056,79.70055169
8.22E+03,5.98E+05,0.00E+00,2.23E+05,0.00E+00,165.9993,61.8254,0,0.9,184.4437049,80.39714705
8.22E+03,6.00E+05,0.00E+00,3.00E+05,0.00E+00,166.6514,83.4664,0,0.9,185.1682332,80.71296159
8.22E+03,6.00E+05,0.00E+00,3.58E+05,0.00E+00,166.7966,99.5187,0,0.9,185.3295495,80.78327773
8.22E+03,6.00E+05,0.00E+00,3.85E+05,0.00E+00,166.6924,106.9929,0,0.9,185.2137713,80.73281119
8.23E+03,6.10E+05,0.00E+00,4.90E+05,0.00E+00,169.4591,136.0902,0,0.9,188.2879342,82.07280774
8.23E+03,6.07E+05,0.00E+00,5.84E+05,0.00E+00,168.5407,162.2325,0,0.9,187.2674726,81.62799886
8.23E+03,6.06E+05,0.00E+00,6.04E+05,0.00E+00,168.4542,167.8663,0,0.9,187.1713044,81.58608009
8.23E+03,6.08E+05,0.00E+00,6.06E+05,0.00E+00,168.9501,168.4275,0,0.9,187.7223251,81.82626445
8.23E+03,6.09E+05,0.00E+00,6.07E+05,0.00E+00,169.0724,168.6816,0,0.9,187.8582052,81.88549321
8.23E+03,6.09E+05,0.00E+00,6.08E+05,0.00E+00,169.1198,168.8389,0,0.9,187.9108391,81.90843579
8.23E+03,6.10E+05,0.00E+00,6.10E+05,0.00E+00,169.5669,169.3741,0,0.9,188.4076902,82.12500819
8.23E+03,5.89E+05,0.00E+00,5.88E+05,0.00E+00,163.55,163.3755,0,0.9,181.7222129,79.2108762
8.23E+03,5.82E+05,0.00E+00,5.81E+05,0.00E+00,161.5448,161.3853,0,0.9,179.4941974,78.23970676
8.23E+03,5.16E+05,0.00E+00,5.16E+05,0.00E+00,143.4552,143.326,0,0.9,159.3946804,69.47853039
8.23E+03,5.15E+05,0.00E+00,5.15E+05,0.00E+00,143.0692,142.9854,0,0.9,158.9657807,69.29157735
8.23E+03,1.03E+05,0.00E+00,1.03E+05,0.00E+00,28.6326,28.5616,0,0.9,31.81399993,13.86740107
8.23E+03,9.51E+04,0.00E+00,9.48E+04,0.00E+00,26.4285,26.3446,0,0.9,29.36499518,12.79990465
8.23E+03,9.13E+04,0.00E+00,9.09E+04,0.00E+00,25.3519,25.2565,0,0.9,28.16877465,12.27848421
8.23E+03,8.90E+04,0.00E+00,8.87E+04,0.00E+00,24.7295,24.6264,0,0.9,27.47719605,11.97703208
8.23E+03,1.01E+05,0.00E+00,1.00E+05,0.00E+00,28.0084,27.9053,0,0.9,31.12048109,13.56510321
8.23E+03,1.00E+05,0.00E+00,9.98E+04,0.00E+00,27.8206,27.725,0,0.9,30.91174298,13.47411638
8.23E+03,9.80E+04,0.00E+00,9.77E+04,0.00E+00,27.2344,27.1311,0,0.9,30.26040024,13.19020267
8.23E+03,9.69E+04,0.00E+00,9.64E+04,0.00E+00,26.9132,26.787,0,0.9,29.90353384,13.0346482
8.23E+03,9.60E+04,0.00E+00,9.55E+04,0.00E+00,26.6533,26.5234,0,0.9,29.61482754,12.90880405
8.24E+03,9.52E+04,0.00E+00,9.48E+04,0.00E+00,26.4544,26.3396,0,0.9,29.3937476,12.81243754
8.24E+03,9.37E+04,0.00E+00,9.32E+04,0.00E+00,26.0212,25.9025,0,0.9,28.91239312,12.60261998
8.24E+03,9.29E+04,0.00E+00,9.24E+04,0.00E+00,25.8023,25.6608,0,0.9,28.66926242,12.49664177
8.24E+03,9.18E+04,0.00E+00,9.13E+04,0.00E+00,25.5038,25.3507,0,0.9,28.33751932,12.3520383
8.24E+03,9.12E+04,0.00E+00,9.06E+04,0.00E+00,25.333,25.1799,0,0.9,28.14777423,12.26933034
8.24E+03,9.00E+04,0.00E+00,8.94E+04,0.00E+00,25.0016,24.8371,0,0.9,27.77957817,12.10883739
8.24E+03,8.95E+04,0.00E+00,8.88E+04,0.00E+00,24.8504,24.663,0,0.9,27.61160239,12.03561845
8.24E+03,8.84E+04,0.00E+00,8.78E+04,0.00E+00,24.556,24.38,0,0.9,27.28442817,11.89300651
8.24E+03,8.79E+04,0.00E+00,8.75E+04,0.00E+00,24.4258,24.2956,0,0.9,27.13972594,11.82993227
8.24E+03,1.15E+05,0.00E+00,1.04E+05,0.00E+00,31.8318,28.9351,0,0.9,35.36867333,15.41684728
8.24E+03,1.05E+05,0.00E+00,5.96E+04,0.00E+00,29.2615,16.5538,0,0.9,32.51280441,14.17200288
8.24E+03,2.50E+05,0.00E+00,1.76E+05,0.00E+00,69.557,48.8638,0,0.9,77.28553758,33.68798481
8.24E+03,2.43E+05,0.00E+00,1.39E+05,0.00E+00,67.6254,38.6941,0,0.9,75.13928895,32.75245672
8.24E+03,3.95E+05,0.00E+00,2.63E+05,0.00E+00,109.6427,72.9779,0,0.9,121.8252721,53.10240498
8.24E+03,4.04E+05,0.00E+00,2.28E+05,0.00E+00,112.2052,63.205,0,0.9,124.67244,54.34345669
8.24E+03,5.02E+05,0.00E+00,2.41E+05,0.00E+00,139.35,67.0368,0,0.9,154.8333836,67.49030723
8.24E+03,5.09E+05,0.00E+00,1.70E+05,0.00E+00,141.3289,47.2373,0,0.9,157.032145,68.4487251
8.24E+03,5.15E+05,0.00E+00,1.08E+05,0.00E+00,143.144,30.0857,0,0.9,159.0488466,69.32778494
8.24E+03,5.18E+05,0.00E+00,9.59E+04,0.00E+00,143.9669,26.6371,0,0.9,159.9632341,69.72635722
8.24E+03,5.24E+05,0.00E+00,1.32E+05,0.00E+00,145.6101,36.7835,0,0.9,161.7890312,70.52220374
8.25E+03,5.29E+05,0.00E+00,1.58E+05,0.00E+00,146.9925,43.9202,0,0.9,163.3250151,71.19172356
8.25E+03,5.34E+05,0.00E+00,2.09E+05,0.00E+00,148.3428,58.0801,0,0.9,164.8253278,71.8456947
8.25E+03,5.38E+05,0.00E+00,2.02E+05,0.00E+00,149.3742,56.0515,0,0.9,165.9713784,72.34524659
8.25E+03,5.41E+05,0.00E+00,1.09E+05,0.00E+00,150.4113,30.3363,0,0.9,167.1237119,72.84753712
8.25E+03,5.45E+05,0.00E+00,1.44E+05,0.00E+00,151.3734,39.8736,0,0.9,168.1926808,73.31348986
8.25E+03,5.47E+05,0.00E+00,2.81E+05,0.00E+00,152.0693,78.0247,0,0.9,168.9658734,73.6505167
8.25E+03,5.49E+05,0.00E+00,3.57E+05,0.00E+00,152.6227,99.225,0,0.9,169.5807286,73.91852588
8.25E+03,5.50E+05,0.00E+00,4.09E+05,0.00E+00,152.8823,113.5331,0,0.9,169.869189,74.04426285
8.25E+03,5.50E+05,0.00E+00,4.71E+05,0.00E+00,152.8253,130.9146,0,0.9,169.8058578,74.0166574
8.25E+03,5.49E+05,0.00E+00,5.29E+05,0.00E+00,152.509,147.0168,0,0.9,169.4544562,73.863485
8.25E+03,5.53E+05,0.00E+00,5.53E+05,0.00E+00,153.7345,153.554,0,0.9,170.8161355,74.45702725
8.25E+03,5.51E+05,0.00E+00,5.50E+05,0.00E+00,153.0738,152.7506,0,0.9,170.0819973,74.13702384
8.25E+03,5.52E+05,0.00E+00,5.50E+05,0.00E+00,153.2108,152.7117,0,0.9,170.2341747,74.20335643
8.25E+03,5.24E+05,0.00E+00,5.23E+05,0.00E+00,145.6938,145.1722,0,0.9,161.8819614,70.56271105
8.25E+03,5.19E+05,0.00E+00,5.18E+05,0.00E+00,144.2731,143.8831,0,0.9,160.3034426,69.87465066
8.25E+03,3.62E+05,0.00E+00,3.62E+05,0.00E+00,100.6557,100.4194,0,0.9,111.839704,48.74979678
8.25E+03,3.57E+05,0.00E+00,3.56E+05,0.00E+00,99.1496,98.9831,0,0.9,110.1662049,48.0203354
8.25E+03,3.56E+05,0.00E+00,3.55E+05,0.00E+00,98.8153,98.6487,0,0.9,109.794751,47.8584224
8.25E+03,3.55E+05,0.00E+00,3.54E+05,0.00E+00,98.5066,98.2696,0,0.9,109.4517229,47.70889993
8.25E+03,1.06E+05,0.00E+00,1.05E+05,0.00E+00,29.4713,29.2854,0,0.9,32.74587052,14.27359404
8.26E+03,9.78E+04,0.00E+00,9.73E+04,0.00E+00,27.1586,27.0256,0,0.9,30.17619027,13.15349639
8.26E+03,9.33E+04,0.00E+00,9.29E+04,0.00E+00,25.9243,25.7988,0,0.9,28.80476101,12.55570424
8.26E+03,9.09E+04,0.00E+00,9.03E+04,0.00E+00,25.2468,25.0833,0,0.9,28.05204322,12.22760216
8.26E+03,1.02E+05,0.00E+00,1.02E+05,0.00E+00,28.4131,28.2379,0,0.9,31.57006462,13.76107213
8.26E+03,1.01E+05,0.00E+00,1.01E+05,0.00E+00,28.1876,28.0275,0,0.9,31.31960695,13.65190017
8.26E+03,9.91E+04,0.00E+00,9.85E+04,0.00E+00,27.5373,27.3733,0,0.9,30.59703577,13.33693869
8.26E+03,9.77E+04,0.00E+00,9.70E+04,0.00E+00,27.1371,26.95,0,0.9,30.15234353,13.14310184
8.26E+03,9.65E+04,0.00E+00,9.58E+04,0.00E+00,26.7962,26.6242,0,0.9,29.77358818,12.97800621
8.26E+03,9.55E+04,0.00E+00,9.50E+04,0.00E+00,26.5156,26.3969,0,0.9,29.46175122,12.84207963
8.26E+03,9.37E+04,0.00E+00,9.35E+04,0.00E+00,26.023,25.9592,0,0.9,28.91448243,12.60353069
8.26E+03,9.27E+04,0.00E+00,9.26E+04,0.00E+00,25.7388,25.7208,0,0.9,28.59871663,12.46589157
8.26E+03,9.15E+04,0.00E+00,9.14E+04,0.00E+00,25.4036,25.4009,0,0.9,28.22618991,12.30351094
8.26E+03,9.07E+04,0.00E+00,9.06E+04,0.00E+00,25.1889,25.1709,0,0.9,27.98770236,12.19955663
8.26E+03,8.94E+04,0.00E+00,8.93E+04,0.00E+00,24.845,24.8167,0,0.9,27.60552159,12.03296789
8.26E+03,8.87E+04,0.00E+00,8.86E+04,0.00E+00,24.637,24.6036,0,0.9,27.37440252,11.93222542
8.26E+03,8.77E+04,0.00E+00,8.75E+04,0.00E+00,24.3564,24.3076,0,0.9,27.06263145,11.79632756
8.26E+03,8.71E+04,0.00E+00,8.68E+04,0.00E+00,24.1978,24.1236,0,0.9,26.88649042,11.71954947
8.26E+03,9.69E+04,0.00E+00,8.83E+04,0.00E+00,26.9102,24.5263,0,0.9,29.90021332,13.03320083
8.26E+03,1.20E+05,0.00E+00,8.23E+04,0.00E+00,33.2463,22.8629,0,0.9,36.94038645,16.10194115
8.26E+03,2.36E+05,0.00E+00,1.62E+05,0.00E+00,65.6846,45.0772,0,0.9,72.98289106,31.81250468
8.27E+03,2.38E+05,0.00E+00,1.26E+05,0.00E+00,66.0524,35.011,0,0.9,73.39153393,31.99062797
8.27E+03,3.86E+05,0.00E+00,2.42E+05,0.00E+00,107.1196,67.2505,0,0.9,119.0217514,51.88037865
8.27E+03,3.95E+05,0.00E+00,2.21E+05,0.00E+00,109.5979,61.4751,0,0.9,121.7754853,53.08070344
8.27E+03,4.90E+05,0.00E+00,2.89E+05,0.00E+00,136.2133,80.3305,0,0.9,151.348142,65.97112562
8.27E+03,4.96E+05,0.00E+00,2.62E+05,0.00E+00,137.8495,72.7218,0,0.9,153.1661397,66.76357247
8.27E+03,5.01E+05,0.00E+00,2.29E+05,0.00E+00,139.137,63.5964,0,0.9,154.5966178,67.38710339
8.27E+03,5.02E+05,0.00E+00,2.12E+05,0.00E+00,139.5008,58.9468,0,0.9,155.0008741,67.56331465
8.27E+03,5.04E+05,0.00E+00,2.05E+05,0.00E+00,140.0519,57.0415,0,0.9,155.6132661,67.83025013
8.27E+03,5.07E+05,0.00E+00,2.18E+05,0.00E+00,140.7986,60.5778,0,0.9,156.4429094,68.19188327
8.27E+03,5.10E+05,0.00E+00,2.52E+05,0.00E+00,141.5416,70.0058,0,0.9,157.2684131,68.55171199
8.27E+03,5.11E+05,0.00E+00,2.78E+05,0.00E+00,142.0307,77.2486,0,0.9,157.8119131,68.78861814
8.27E+03,5.13E+05,0.00E+00,3.04E+05,0.00E+00,142.5767,84.4819,0,0.9,158.4186059,69.0530694
8.27E+03,5.14E+05,0.00E+00,3.38E+05,0.00E+00,142.9018,93.9539,0,0.9,158.7797944,69.21050781
8.27E+03,5.16E+05,0.00E+00,3.82E+05,0.00E+00,143.2319,106.0469,0,0.9,159.1465945,69.37039225
8.27E+03,5.16E+05,0.00E+00,4.14E+05,0.00E+00,143.3475,115.075,0,0.9,159.2749844,69.4263561
8.27E+03,5.16E+05,0.00E+00,4.40E+05,0.00E+00,143.3514,122.2254,0,0.9,159.2793456,69.42825713
8.27E+03,5.16E+05,0.00E+00,4.68E+05,0.00E+00,143.3393,130.0193,0,0.9,159.2658485,69.42237386
8.27E+03,5.16E+05,0.00E+00,4.99E+05,0.00E+00,143.248,138.5877,0,0.9,159.1644547,69.37817733
8.27E+03,5.22E+05,0.00E+00,5.18E+05,0.00E+00,144.913,143.8527,0,0.9,161.0144927,70.1845902
8.27E+03,5.21E+05,0.00E+00,5.17E+05,0.00E+00,144.6757,143.7259,0,0.9,160.7507602,70.06963189
8.28E+03,5.26E+05,0.00E+00,5.22E+05,0.00E+00,146.0874,145.1374,0,0.9,162.3193521,70.75336523
8.28E+03,4.97E+05,0.00E+00,4.94E+05,0.00E+00,138.0933,137.1431,0,0.9,153.4369862,66.88163172
8.28E+03,4.94E+05,0.00E+00,4.90E+05,0.00E+00,137.1092,136.1586,0,0.9,152.3435126,66.40499762
8.28E+03,3.41E+05,0.00E+00,3.38E+05,0.00E+00,94.7666,93.8157,0,0.9,105.2962405,45.89756715
8.28E+03,3.37E+05,0.00E+00,3.34E+05,0.00E+00,93.665,92.7138,0,0.9,104.0722662,45.36404911
8.28E+03,3.37E+05,0.00E+00,3.33E+05,0.00E+00,93.4785,92.4602,0,0.9,103.8650426,45.27372246
8.28E+03,3.36E+05,0.00E+00,3.32E+05,0.00E+00,93.441,92.2887,0,0.9,103.8233526,45.25555021
8.28E+03,9.65E+04,0.00E+00,9.17E+04,0.00E+00,26.8168,25.4636,0,0.9,29.79647734,12.98798336
8.28E+03,8.80E+04,0.00E+00,8.15E+04,0.00E+00,24.4375,22.6382,0,0.9,27.15279546,11.83562914
8.28E+03,8.42E+04,0.00E+00,7.68E+04,0.00E+00,23.3902,21.3355,0,0.9,25.98912871,11.32839857
8.28E+03,8.21E+04,0.00E+00,7.57E+04,0.00E+00,22.818,21.0175,0,0.9,25.35338776,11.05128551
8.28E+03,9.45E+04,0.00E+00,8.84E+04,0.00E+00,26.2428,24.5694,0,0.9,29.15867013,12.70996964
8.28E+03,9.46E+04,0.00E+00,8.86E+04,0.00E+00,26.2845,24.6112,0,0.9,29.20503517,12.7301797
8.28E+03,9.27E+04,0.00E+00,8.53E+04,0.00E+00,25.7374,23.6818,0,0.9,28.59716518,12.46521531
8.28E+03,9.19E+04,0.00E+00,8.17E+04,0.00E+00,25.5266,22.7066,0,0.9,28.36285835,12.36308333
8.28E+03,9.14E+04,0.00E+00,7.99E+04,0.00E+00,25.3922,22.1905,0,0.9,28.21356468,12.29800773
8.28E+03,9.12E+04,0.00E+00,7.96E+04,0.00E+00,25.3197,22.1186,0,0.9,28.13301846,12.26289844
8.28E+03,8.99E+04,0.00E+00,7.77E+04,0.00E+00,24.9787,21.5871,0,0.9,27.75415093,12.09775392
8.28E+03,8.94E+04,0.00E+00,7.58E+04,0.00E+00,24.8379,21.0647,0,0.9,27.59763308,12.02952937
8.28E+03,8.86E+04,0.00E+00,7.50E+04,0.00E+00,24.6013,20.8288,0,0.9,27.33476139,11.91494626
8.29E+03,8.82E+04,0.00E+00,7.60E+04,0.00E+00,24.4874,21.0975,0,0.9,27.20818628,11.85977344
8.29E+03,8.72E+04,0.00E+00,7.76E+04,0.00E+00,24.232,21.5426,0,0.9,26.92444941,11.73609541
8.29E+03,8.67E+04,0.00E+00,8.07E+04,0.00E+00,24.0872,22.4161,0,0.9,26.76350121,11.66593971
8.29E+03,8.59E+04,0.00E+00,8.13E+04,0.00E+00,23.8596,22.5735,0,0.9,26.51067938,11.55573724
8.29E+03,8.55E+04,0.00E+00,8.17E+04,0.00E+00,23.7563,22.6932,0,0.9,26.39590113,11.50570656
8.29E+03,9.66E+04,0.00E+00,8.86E+04,0.00E+00,26.8203,24.6195,0,0.9,29.80036983,12.98968006
8.29E+03,1.21E+05,0.00E+00,9.80E+04,0.00E+00,33.7118,27.231,0,0.9,37.45754678,16.32736611
8.29E+03,2.37E+05,0.00E+00,1.22E+05,0.00E+00,65.8436,33.9915,0,0.9,73.1595651,31.8895151
8.29E+03,2.41E+05,0.00E+00,3.36E+03,0.00E+00,66.8224,0.9325,0,0.9,74.24705635,32.36354155
8.29E+03,3.94E+05,7.38E+04,0.00E+00,0.00E+00,109.3331,0,20.5061,0.9,121.4812441,52.95244666
8.29E+03,4.07E+05,2.34E+05,0.00E+00,0.00E+00,113.1,0,64.9505,0.9,125.6666429,54.77681969
8.29E+03,5.08E+05,7.86E+04,0.00E+00,0.00E+00,141.2088,0,21.8247,0.9,156.8986789,68.39054859
8.29E+03,5.18E+05,8.65E+04,0.00E+00,0.00E+00,143.9138,0,24.0369,0.9,159.9041789,69.70061565
8.29E+03,5.27E+05,1.23E+05,0.00E+00,0.00E+00,146.3026,0,34.2877,0.9,162.5584696,70.85759415
8.29E+03,5.34E+05,9.57E+04,0.00E+00,0.00E+00,148.3297,0,26.5887,0.9,164.8107652,71.83934704
8.29E+03,5.38E+05,4.05E+03,0.00E+00,0.00E+00,149.4032,0,1.1241,0.9,166.0035285,72.35926048
8.29E+03,5.43E+05,0.00E+00,6.20E+04,0.00E+00,150.8462,17.217,0,0.9,167.606853,73.05813344
8.29E+03,5.48E+05,0.00E+00,1.25E+05,0.00E+00,152.2187,34.8444,0,0.9,169.1318614,73.72286921
8.29E+03,5.51E+05,0.00E+00,1.77E+05,0.00E+00,153.1877,49.0413,0,0.9,170.2085953,74.19220665
8.29E+03,5.55E+05,0.00E+00,2.09E+05,0.00E+00,154.0335,58.1638,0,0.9,171.1483543,74.60183807
8.30E+03,5.56E+05,0.00E+00,2.55E+05,0.00E+00,154.5649,70.8958,0,0.9,171.7388292,74.85922013
8.30E+03,5.58E+05,0.00E+00,3.07E+05,0.00E+00,154.9861,85.2488,0,0.9,172.2067927,75.06320069
8.30E+03,5.58E+05,0.00E+00,3.79E+05,0.00E+00,154.9453,105.1687,0,0.9,172.1614166,75.04342168
8.30E+03,5.57E+05,0.00E+00,4.74E+05,0.00E+00,154.6433,131.7552,0,0.9,171.825878,74.89716382
8.30E+03,5.55E+05,0.00E+00,5.16E+05,0.00E+00,154.115,143.4715,0,0.9,171.238861,74.64128902
8.30E+03,5.52E+05,0.00E+00,5.24E+05,0.00E+00,153.4446,145.4426,0,0.9,170.4940177,74.31661938
8.30E+03,5.56E+05,0.00E+00,5.36E+05,0.00E+00,154.5502,148.7619,0,0.9,171.7224599,74.8520849
8.30E+03,5.54E+05,0.00E+00,5.34E+05,0.00E+00,153.7581,148.399,0,0.9,170.8423002,74.4684322
8.30E+03,5.57E+05,0.00E+00,5.40E+05,0.00E+00,154.7427,150.0387,0,0.9,171.9363127,74.94530118
8.30E+03,5.27E+05,0.00E+00,5.09E+05,0.00E+00,146.2824,141.2612,0,0.9,162.5360392,70.84781697
8.30E+03,5.22E+05,0.00E+00,4.98E+05,0.00E+00,144.8915,138.2022,0,0.9,160.9905081,70.17413556
8.30E+03,3.64E+05,0.00E+00,3.37E+05,0.00E+00,101.1192,93.7211,0,0.9,112.3547191,48.97428665
8.30E+03,3.58E+05,0.00E+00,3.33E+05,0.00E+00,99.5207,92.4651,0,0.9,110.5786059,48.20009685
8.30E+03,3.57E+05,0.00E+00,3.31E+05,0.00E+00,99.057,91.9941,0,0.9,110.063355,47.97550419
8.30E+03,3.55E+05,0.00E+00,3.29E+05,0.00E+00,98.7182,91.2971,0,0.9,109.6868771,47.81140129
8.30E+03,1.08E+05,0.00E+00,7.74E+04,0.00E+00,29.8932,21.4966,0,0.9,33.21469177,14.47794849
8.30E+03,9.85E+04,0.00E+00,6.26E+04,0.00E+00,27.3702,17.3791,0,0.9,30.41132961,13.25599125
8.30E+03,9.39E+04,0.00E+00,5.51E+04,0.00E+00,26.0746,15.3117,0,0.9,28.97177359,12.62850333
8.30E+03,9.12E+04,0.00E+00,5.24E+04,0.00E+00,25.32,14.546,0,0.9,28.13333319,12.26303563
8.30E+03,1.03E+05,0.00E+00,6.46E+04,0.00E+00,28.4968,17.943,0,0.9,31.66309966,13.80162516
8.31E+03,1.01E+05,0.00E+00,6.52E+04,0.00E+00,28.1557,18.1187,0,0.9,31.28406716,13.63640873
8.31E+03,9.83E+04,0.00E+00,6.21E+04,0.00E+00,27.3135,17.2618,0,0.9,30.34830217,13.22851823
8.31E+03,9.64E+04,0.00E+00,5.83E+04,0.00E+00,26.7895,16.1889,0,0.9,29.76606267,12.97472591
8.31E+03,9.45E+04,0.00E+00,5.05E+04,0.00E+00,26.2539,14.0291,0,0.9,29.17096672,12.7153296
8.31E+03,9.31E+04,0.00E+00,3.91E+04,0.00E+00,25.8608,10.8665,0,0.9,28.73426103,12.524974
8.31E+03,9.07E+04,0.00E+00,3.60E+04,0.00E+00,25.1904,9.9904,0,0.9,27.98936659,12.20028205
8.31E+03,8.94E+04,0.00E+00,3.47E+04,0.00E+00,24.8304,9.6304,0,0.9,27.58929437,12.02589461
8.31E+03,8.78E+04,0.00E+00,4.16E+04,0.00E+00,24.3835,11.5669,0,0.9,27.09278577,11.80947153
8.31E+03,8.67E+04,0.00E+00,5.93E+04,0.00E+00,24.0959,16.4634,0,0.9,26.77320015,11.67016739
8.31E+03,8.50E+04,0.00E+00,6.49E+04,0.00E+00,23.6112,18.0328,0,0.9,26.23471971,11.4354492
